library,member,symbol,kind,category,scope,note
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,_unlink_r,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,_wait_r,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,_write_r,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,abort,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,exit,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,ioctl,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,isatty,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,localtime,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,localtime_r,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,timezone,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,newlib_stub.c.o,tm_tmp.0,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_information,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_information_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_length,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_length_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_pointers,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,__rtmsym_rt_object_get_pointers_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,_object_container,d,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_custom_object_create,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_custom_object_destroy,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_allocate,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_attach_hook,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_attach_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_delete,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_detach,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_detach_hook,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_detach_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_find,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_get_information,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_get_length,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_get_name,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_get_pointers,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_get_type,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_init,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_is_systemobject,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_put_hook,B,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_put_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_take_hook,B,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_take_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_trytake_hook,B,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,object.c.o,rt_object_trytake_sethook,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pinmux.c.o,csi_pin_drive,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pinmux.c.o,csi_pin_get_mux,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pinmux.c.o,csi_pin_mode,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pinmux.c.o,csi_pin_set_mux,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pinmux.c.o,csi_pin_speed,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_close,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_control,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_create,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_delete,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_open,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_read,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pipe.c.o,rt_pipe_write,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,__dynsym_krt_clean_all_pmp_config_in_so,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,__dynsym_krt_clean_all_pmp_config_in_so_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,__dynsym_krt_pmp_init_addr,D,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,__dynsym_krt_pmp_init_addr_name,R,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,krt_clean_all_pmp_config_in_so,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,krt_pmp_init_addr,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,pmp_addr_dynamic_start_idx_array,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,pmp_addr_idx_array,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,pmp_csr_read_dynamic,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,pmp_csr_write_dynamic,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,set_PMPxCFG,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,set_rest_pmp_item_to_dynamic_pmp_addr_for_so,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmp_helper.c.o,syn_pmp_addr_idx_for_smp,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.0,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.1,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.10,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.11,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.12,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.13,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.14,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.15,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.16,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.17,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.18,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.19,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.2,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.20,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.21,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.22,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.23,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.24,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.25,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.26,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.3,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.4,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.5,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.6,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.7,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.8,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,__func__.9,r,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,g_prof_addr_stack,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,profiling_start,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,profiling_stop,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,PMU_END,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,PMU_START,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,g_pmu_buf_addr,b,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,g_pmu_buf_size,b,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,g_pmu_buf_wptr,b,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,g_pmu_prof_type,b,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,get_pmu_dte_status,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,get_pmu_dte_trans_data,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,get_pmu_dte_trans_time,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_check_engine_status,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_dte_print,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_dte_print_chn0,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_dte_print_chn1,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_get_exetime,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_ncc_print,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_ncc_unit_print,t,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_spm_dte_print,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_spm_lsu_print,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pmu.c.o,pmu_wait_finish,T,HardwareVerify,hardware-measured-runtime,Static ABI is documented; timing/state semantics require board verification.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,poll.c.o,aos_poll,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,poll.c.o,poll,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,poll.c.o,vfs_poll_notify,t,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,prctl.c.o,prctl,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pre_main.c.o,pre_main,W,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pre_main.c.o,section_bss_clear,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pre_main.c.o,section_data_copy,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,pre_main.c.o,section_ram_code_copy,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,StartProfilingOnScore0,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,StartProfilingOnScore1,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,StopProfilingOnScore0,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,StopProfilingOnScore1,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,tileXLen,V,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,tileYLen,V,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,uid_state,b,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
third_party/tx8_deps/tx8-yoc-rt-thread-smp/lib/libkcorert.a,protocol_with_score.c.o,wait_score_response,T,Dependency,rtos-board-dependency,RTThread/POSIX/board support dependency; not modeled as TX8 compiler ABI.
